time,q1,q2,q3,Ekin,Epot,Etot
0.175200,0.074302,0.010958,0.016226,0.253830,0.201736,0.455566
0.175300,0.075034,0.011842,0.014829,0.255724,0.199839,0.455562
0.175400,0.075729,0.012779,0.013431,0.257673,0.197886,0.455559
0.175500,0.076386,0.013768,0.012033,0.259619,0.195936,0.455555
0.175600,0.077005,0.014805,0.010635,0.261503,0.194048,0.455551
0.175700,0.077586,0.015888,0.009240,0.263267,0.192280,0.455548
0.175800,0.078131,0.017016,0.007849,0.264852,0.190692,0.455544
0.175900,0.078638,0.018186,0.006463,0.266202,0.189339,0.455541
0.176000,0.079110,0.019395,0.005085,0.267261,0.188276,0.455537
0.176100,0.079545,0.020640,0.003715,0.267976,0.187558,0.455534
0.176200,0.079945,0.021918,0.002355,0.268299,0.187233,0.455531
0.176300,0.080309,0.023228,0.001007,0.268182,0.187347,0.455529
0.176400,0.080640,0.024566,-0.000327,0.267584,0.187942,0.455526
0.176500,0.080936,0.025928,-0.001647,0.266468,0.189056,0.455524
0.176600,0.081200,0.027313,-0.002950,0.264801,0.190722,0.455523
0.176700,0.081431,0.028716,-0.004234,0.262555,0.192966,0.455521
0.176800,0.081630,0.030136,-0.005499,0.259711,0.195810,0.455520
0.176900,0.081799,0.031568,-0.006743,0.256251,0.199269,0.455520
0.177000,0.081937,0.033010,-0.007963,0.252167,0.203353,0.455519
0.177100,0.082045,0.034458,-0.009158,0.247456,0.208064,0.455520
0.177200,0.082125,0.035909,-0.010328,0.242122,0.213398,0.455520
0.177300,0.082177,0.037361,-0.011469,0.236176,0.219346,0.455521
0.177400,0.082202,0.038809,-0.012581,0.229633,0.225890,0.455523
0.177500,0.082201,0.040250,-0.013663,0.222518,0.233007,0.455525
0.177600,0.082175,0.041682,-0.014711,0.214861,0.240666,0.455527
0.177700,0.082124,0.043102,-0.015726,0.206696,0.248833,0.455530
0.177800,0.082050,0.044505,-0.016705,0.198067,0.257465,0.455533
0.177900,0.081953,0.045889,-0.017648,0.189021,0.266515,0.455536
0.178000,0.081835,0.047252,-0.018552,0.179611,0.275929,0.455540
0.178100,0.081695,0.048589,-0.019416,0.169895,0.285649,0.455543
0.178200,0.081536,0.049898,-0.020240,0.159934,0.295613,0.455548
0.178300,0.081358,0.051177,-0.021021,0.149796,0.305756,0.455552
0.178400,0.081161,0.052422,-0.021759,0.139551,0.316006,0.455557
0.178500,0.080947,0.053630,-0.022452,0.129270,0.326291,0.455561
0.178600,0.080717,0.054799,-0.023100,0.119028,0.336538,0.455566
0.178700,0.080471,0.055926,-0.023700,0.108903,0.346668,0.455571
0.178800,0.080210,0.057010,-0.024252,0.098972,0.356604,0.455576
0.178900,0.079936,0.058046,-0.024756,0.089312,0.366269,0.455581
0.179000,0.079648,0.059034,-0.025210,0.080001,0.375584,0.455585
0.179100,0.079348,0.059971,-0.025613,0.071116,0.384474,0.455590
0.179200,0.079036,0.060854,-0.025964,0.062731,0.392863,0.455595
0.179300,0.078713,0.061683,-0.026263,0.054920,0.400679,0.455599
0.179400,0.078380,0.062455,-0.026509,0.047752,0.407851,0.455603
0.179500,0.078037,0.063168,-0.026702,0.041293,0.414314,0.455607
0.179600,0.077685,0.063820,-0.026840,0.035605,0.420006,0.455611
0.179700,0.077325,0.064412,-0.026924,0.030746,0.424868,0.455614
0.179800,0.076957,0.064940,-0.026953,0.026767,0.428850,0.455617
0.179900,0.076582,0.065404,-0.026926,0.023715,0.431904,0.455619
0.180000,0.076200,0.065803,-0.026844,0.021631,0.433990,0.455621
0.180100,0.075812,0.066137,-0.026706,0.020548,0.435075,0.455623
0.180200,0.075419,0.066403,-0.026512,0.020492,0.435132,0.455624
0.180300,0.075019,0.066602,-0.026262,0.021485,0.434140,0.455625
0.180400,0.074615,0.066734,-0.025956,0.023537,0.432088,0.455625
0.180500,0.074206,0.066797,-0.025595,0.026654,0.428971,0.455625
0.180600,0.073792,0.066792,-0.025178,0.030833,0.424791,0.455625
0.180700,0.073374,0.066719,-0.024705,0.036064,0.419559,0.455623
0.180800,0.072953,0.066578,-0.024177,0.042329,0.413293,0.455622
0.180900,0.072527,0.066369,-0.023595,0.049601,0.406019,0.455620
0.181000,0.072098,0.066093,-0.022958,0.057848,0.397769,0.455617
0.181100,0.071665,0.065750,-0.022268,0.067031,0.388584,0.455614
0.181200,0.071228,0.065342,-0.021525,0.077101,0.378510,0.455611
0.181300,0.070788,0.064868,-0.020730,0.088005,0.367602,0.455607
0.181400,0.070344,0.064331,-0.019882,0.099684,0.355919,0.455603
0.181500,0.069897,0.063731,-0.018985,0.112072,0.343527,0.455599
0.181600,0.069446,0.063069,-0.018037,0.125098,0.330496,0.455594
0.181700,0.068991,0.062348,-0.017041,0.138687,0.316902,0.455589
0.181800,0.068532,0.061568,-0.015996,0.152760,0.302824,0.455584
0.181900,0.068069,0.060731,-0.014905,0.167232,0.288346,0.455578
0.182000,0.067602,0.059840,-0.013769,0.182019,0.273554,0.455573
0.182100,0.067130,0.058896,-0.012588,0.197032,0.258536,0.455567
0.182200,0.066653,0.057901,-0.011364,0.212180,0.243381,0.455562
0.182300,0.066170,0.056858,-0.010098,0.227375,0.228181,0.455556
0.182400,0.065682,0.055768,-0.008792,0.242523,0.213027,0.455550
0.182500,0.065189,0.054634,-0.007448,0.257536,0.198009,0.455545
0.182600,0.064688,0.053459,-0.006065,0.272324,0.183215,0.455539
0.182700,0.064181,0.052246,-0.004647,0.286799,0.168734,0.455534
0.182800,0.063667,0.050996,-0.003195,0.300878,0.154651,0.455529
0.182900,0.063145,0.049713,-0.001710,0.314478,0.141046,0.455524
0.183000,0.062615,0.048400,-0.000194,0.327522,0.127997,0.455519
0.183100,0.062077,0.047059,0.001351,0.339937,0.115578,0.455515
0.183200,0.061529,0.045693,0.002924,0.351654,0.103857,0.455511
0.183300,0.060972,0.044306,0.004522,0.362611,0.092897,0.455508
0.183400,0.060405,0.042900,0.006145,0.372750,0.082754,0.455504
0.183500,0.059827,0.041478,0.007790,0.382021,0.073481,0.455502
0.183600,0.059238,0.040045,0.009454,0.390380,0.065120,0.455499
0.183700,0.058638,0.038602,0.011138,0.397790,0.057708,0.455497
0.183800,0.058026,0.037153,0.012838,0.404220,0.051276,0.455496
0.183900,0.057401,0.035702,0.014552,0.409650,0.045845,0.455495
0.184000,0.056763,0.034251,0.016279,0.414063,0.041432,0.455495
0.184100,0.056111,0.032803,0.018017,0.417452,0.038042,0.455495
0.184200,0.055446,0.031363,0.019764,0.419818,0.035677,0.455495
0.184300,0.054766,0.029932,0.021518,0.421168,0.034328,0.455496
0.184400,0.054071,0.028515,0.023277,0.421518,0.033980,0.455497
0.184500,0.053360,0.027114,0.025040,0.420888,0.034611,0.455499
0.184600,0.052634,0.025732,0.026803,0.419308,0.036193,0.455502
0.184700,0.051891,0.024373,0.028566,0.416814,0.038690,0.455504
0.184800,0.051132,0.023039,0.030326,0.413448,0.042059,0.455507
0.184900,0.050356,0.021734,0.032082,0.409256,0.046254,0.455510
0.185000,0.049563,0.020460,0.033832,0.404292,0.051222,0.455514
0.185100,0.048753,0.019220,0.035573,0.398614,0.056904,0.455518
0.185200,0.047924,0.018016,0.037305,0.392282,0.063240,0.455522
0.185300,0.047078,0.016853,0.039025,0.385363,0.070163,0.455526
0.185400,0.046213,0.015731,0.040732,0.377926,0.077604,0.455531
0.185500,0.045330,0.014654,0.042424,0.370042,0.085493,0.455535
0.185600,0.044428,0.013623,0.044099,0.361784,0.093756,0.455540
0.185700,0.043508,0.012642,0.045755,0.353225,0.102319,0.455545
0.185800,0.042569,0.011712,0.047392,0.344441,0.111108,0.455549
0.185900,0.041612,0.010836,0.049007,0.335507,0.120047,0.455554
0.186000,0.040636,0.010015,0.050599,0.326496,0.129063,0.455558
0.186100,0.039642,0.009251,0.052167,0.317480,0.138083,0.455563
0.186200,0.038629,0.008546,0.053709,0.308529,0.147038,0.455567
0.186300,0.037599,0.007901,0.055224,0.299712,0.155859,0.455571
0.186400,0.036550,0.007318,0.056710,0.291094,0.164481,0.455575
0.186500,0.035484,0.006798,0.058166,0.282733,0.172845,0.455578
0.186600,0.034401,0.006342,0.059592,0.274688,0.180894,0.455582
0.186700,0.033300,0.005952,0.060985,0.267010,0.188575,0.455585
0.186800,0.032183,0.005627,0.062346,0.259745,0.195842,0.455587
0.186900,0.031051,0.005370,0.063672,0.252934,0.202655,0.455589
0.187000,0.029902,0.005180,0.064963,0.246614,0.208977,0.455591
0.187100,0.028739,0.005057,0.066218,0.240813,0.214780,0.455593
0.187200,0.027562,0.005003,0.067436,0.235554,0.220039,0.455594
0.187300,0.026371,0.005017,0.068617,0.230855,0.224740,0.455594
0.187400,0.025167,0.005099,0.069759,0.226725,0.228870,0.455595
0.187500,0.023951,0.005249,0.070862,0.223168,0.232427,0.455594
0.187600,0.022724,0.005467,0.071926,0.220181,0.235412,0.455594
0.187700,0.021486,0.005752,0.072950,0.217757,0.237836,0.455593
0.187800,0.020239,0.006103,0.073933,0.215879,0.239713,0.455592
0.187900,0.018983,0.006520,0.074876,0.214527,0.241063,0.455590
0.188000,0.017720,0.007002,0.075777,0.213674,0.241914,0.455588
0.188100,0.016451,0.007548,0.076637,0.213288,0.242298,0.455586
0.188200,0.015176,0.008156,0.077455,0.213332,0.242251,0.455583
0.188300,0.013896,0.008826,0.078232,0.213764,0.241816,0.455580
0.188400,0.012614,0.009555,0.078966,0.214540,0.241037,0.455577
0.188500,0.011330,0.010343,0.079659,0.215611,0.239963,0.455574
0.188600,0.010045,0.011186,0.080311,0.216923,0.238647,0.455570
0.188700,0.008761,0.012085,0.080920,0.218423,0.237144,0.455567
0.188800,0.007479,0.013036,0.081488,0.220054,0.235509,0.455563
0.188900,0.006201,0.014037,0.082015,0.221759,0.233801,0.455560
0.189000,0.004927,0.015087,0.082501,0.223478,0.232078,0.455556
0.189100,0.003659,0.016183,0.082946,0.225155,0.230398,0.455552
0.189200,0.002399,0.017322,0.083351,0.226730,0.228819,0.455549
0.189300,0.001148,0.018502,0.083717,0.228148,0.227397,0.455545
0.189400,-0.000093,0.019721,0.084043,0.229353,0.226189,0.455542
0.189500,-0.001322,0.020975,0.084330,0.230293,0.225246,0.455539
0.189600,-0.002537,0.022262,0.084579,0.230919,0.224617,0.455536
0.189700,-0.003738,0.023579,0.084791,0.231184,0.224349,0.455534
0.189800,-0.004922,0.024924,0.084966,0.231047,0.224484,0.455531
0.189900,-0.006088,0.026293,0.085104,0.230469,0.225060,0.455529
0.190000,-0.007235,0.027683,0.085208,0.229419,0.226109,0.455527
0.190100,-0.008360,0.029091,0.085276,0.227868,0.227658,0.455526
0.190200,-0.009463,0.030514,0.085311,0.225795,0.229730,0.455525
0.190300,-0.010542,0.031949,0.085312,0.223183,0.232341,0.455524
0.190400,-0.011595,0.033392,0.085282,0.220023,0.235501,0.455524
0.190500,-0.012622,0.034842,0.085220,0.216312,0.239213,0.455524
0.190600,-0.013619,0.036293,0.085128,0.212051,0.243474,0.455525
0.190700,-0.014587,0.037744,0.085007,0.207249,0.248276,0.455526
0.190800,-0.015523,0.039191,0.084857,0.201924,0.253604,0.455527
0.190900,-0.016426,0.040630,0.084679,0.196095,0.259434,0.455529
0.191000,-0.017295,0.042059,0.084476,0.189791,0.265740,0.455531
0.191100,-0.018128,0.043475,0.084246,0.183047,0.272487,0.455534
0.191200,-0.018924,0.044873,0.083992,0.175901,0.279635,0.455536
0.191300,-0.019681,0.046252,0.083714,0.168400,0.287139,0.455540
0.191400,-0.020399,0.047608,0.083414,0.160593,0.294950,0.455543
0.191500,-0.021076,0.048938,0.083092,0.152536,0.303010,0.455547
0.191600,-0.021710,0.050240,0.082750,0.144288,0.311263,0.455551
0.191700,-0.022302,0.051509,0.082388,0.135911,0.319644,0.455555
0.191800,-0.022848,0.052745,0.082008,0.127473,0.328086,0.455559
0.191900,-0.023350,0.053943,0.081610,0.119041,0.336523,0.455564
0.192000,-0.023805,0.055101,0.081195,0.110687,0.344881,0.455568
0.192100,-0.024212,0.056217,0.080764,0.102484,0.353089,0.455573
0.192200,-0.024571,0.057288,0.080319,0.094503,0.361074,0.455577
0.192300,-0.024880,0.058312,0.079860,0.086820,0.368762,0.455582
0.192400,-0.025139,0.059287,0.079388,0.079506,0.376081,0.455586
0.192500,-0.025348,0.060210,0.078904,0.072632,0.382958,0.455591
0.192600,-0.025505,0.061079,0.078408,0.066270,0.389324,0.455595
0.192700,-0.025610,0.061893,0.077902,0.060487,0.395112,0.455599
0.192800,-0.025662,0.062649,0.077387,0.055346,0.400257,0.455603
0.192900,-0.025661,0.063346,0.076862,0.050909,0.404698,0.455606
0.193000,-0.025606,0.063983,0.076330,0.047231,0.408378,0.455609
0.193100,-0.025498,0.064558,0.075790,0.044365,0.411247,0.455612
0.193200,-0.025335,0.065069,0.075243,0.042357,0.413258,0.455615
0.193300,-0.025118,0.065516,0.074690,0.041247,0.414370,0.455617
0.193400,-0.024846,0.065898,0.074131,0.041071,0.414548,0.455619
0.193500,-0.024519,0.066214,0.073568,0.041856,0.413764,0.455620
0.193600,-0.024138,0.066462,0.073000,0.043623,0.411998,0.455621
0.193700,-0.023702,0.066644,0.072428,0.046386,0.409236,0.455621
0.193800,-0.023212,0.066757,0.071853,0.050152,0.405469,0.455621
0.193900,-0.022668,0.066802,0.071275,0.054921,0.400700,0.455621
0.194000,-0.022070,0.066779,0.070694,0.060684,0.394936,0.455620
0.194100,-0.021418,0.066688,0.070110,0.067426,0.388192,0.455619
0.194200,-0.020713,0.066529,0.069525,0.075124,0.380493,0.455617
0.194300,-0.019956,0.066303,0.068938,0.083747,0.371867,0.455614
0.194400,-0.019147,0.066009,0.068349,0.093258,0.362354,0.455611
0.194500,-0.018286,0.065649,0.067759,0.103612,0.351996,0.455608
0.194600,-0.017375,0.065223,0.067167,0.114759,0.340846,0.455605
0.194700,-0.016414,0.064732,0.066575,0.126641,0.328960,0.455601
0.194800,-0.015404,0.064178,0.065981,0.139195,0.316402,0.455596
0.194900,-0.014347,0.063562,0.065386,0.152352,0.303240,0.455592
0.195000,-0.013242,0.062884,0.064790,0.166039,0.289548,0.455587
0.195100,-0.012092,0.062147,0.064193,0.180178,0.275404,0.455582
0.195200,-0.010896,0.061352,0.063594,0.194688,0.260889,0.455577
0.195300,-0.009658,0.060501,0.062995,0.209483,0.246088,0.455571
0.195400,-0.008377,0.059595,0.062394,0.224478,0.231088,0.455566
0.195500,-0.007055,0.058638,0.061791,0.239581,0.215979,0.455560
0.195600,-0.005694,0.057630,0.061186,0.254704,0.200850,0.455554
0.195700,-0.004294,0.056574,0.060579,0.269756,0.185793,0.455549
0.195800,-0.002858,0.055472,0.059970,0.284645,0.170898,0.455543
0.195900,-0.001386,0.054327,0.059358,0.299284,0.156254,0.455537
0.196000,0.000119,0.053142,0.058743,0.313582,0.141950,0.455532
0.196100,0.001655,0.051919,0.058124,0.327456,0.128071,0.455527
0.196200,0.003223,0.050660,0.057502,0.340823,0.114699,0.455522
0.196300,0.004818,0.049368,0.056876,0.353602,0.101915,0.455517
0.196400,0.006441,0.048047,0.056245,0.365720,0.089793,0.455513
0.196500,0.008088,0.046700,0.055609,0.377106,0.078403,0.455509
0.196600,0.009759,0.045328,0.054968,0.387695,0.067811,0.455505
0.196700,0.011451,0.043935,0.054321,0.397428,0.058074,0.455502
0.196800,0.013163,0.042525,0.053668,0.406252,0.049247,0.455499
0.196900,0.014893,0.041100,0.053008,0.414122,0.041375,0.455497
0.197000,0.016638,0.039664,0.052341,0.420997,0.034497,0.455495
0.197100,0.018397,0.038219,0.051666,0.426846,0.028647,0.455493
0.197200,0.020168,0.036769,0.050983,0.431643,0.023849,0.455492
0.197300,0.021949,0.035318,0.050292,0.435372,0.020119,0.455491
0.197400,0.023739,0.033867,0.049591,0.438023,0.017468,0.455491
0.197500,0.025534,0.032421,0.048882,0.439594,0.015897,0.455492
0.197600,0.027333,0.030983,0.048162,0.440092,0.015400,0.455492
0.197700,0.029135,0.029556,0.047432,0.439529,0.015964,0.455494
0.197800,0.030937,0.028143,0.046691,0.437927,0.017568,0.455495
0.197900,0.032737,0.026746,0.045939,0.435313,0.020184,0.455498
0.198000,0.034533,0.025370,0.045175,0.431723,0.023777,0.455500
0.198100,0.036324,0.024017,0.044400,0.427197,0.028306,0.455503
0.198200,0.038108,0.022691,0.043612,0.421784,0.033723,0.455507
0.198300,0.039882,0.021394,0.042811,0.415536,0.039974,0.455510
0.198400,0.041646,0.020128,0.041998,0.408513,0.047001,0.455514
0.198500,0.043396,0.018898,0.041172,0.400778,0.054740,0.455518
0.198600,0.045131,0.017705,0.040332,0.392398,0.063125,0.455523
0.198700,0.046850,0.016552,0.039478,0.383444,0.072084,0.455527
0.198800,0.048551,0.015441,0.038611,0.373990,0.081542,0.455532
0.198900,0.050232,0.014376,0.037729,0.364112,0.091425,0.455537
0.199000,0.051891,0.013359,0.036834,0.353890,0.101652,0.455542
0.199100,0.053527,0.012391,0.035925,0.343400,0.112147,0.455547
0.199200,0.055138,0.011475,0.035001,0.332723,0.122829,0.455552
0.199300,0.056723,0.010613,0.034063,0.321937,0.133619,0.455557
0.199400,0.058280,0.009807,0.033111,0.311121,0.144440,0.455562
0.199500,0.059808,0.009058,0.032145,0.300351,0.155216,0.455566
0.199600,0.061306,0.008369,0.031165,0.289699,0.165871,0.455571
0.199700,0.062771,0.007741,0.030172,0.279239,0.176336,0.455575
0.199800,0.064204,0.007174,0.029164,0.269036,0.186543,0.455579
0.199900,0.065602,0.006671,0.028144,0.259155,0.196427,0.455583
0.200000,0.066964,0.006233,0.027111,0.249655,0.205930,0.455586
0.200100,0.068290,0.005859,0.026065,0.240591,0.214998,0.455589
0.200200,0.069578,0.005553,0.025007,0.232009,0.223582,0.455592
0.200300,0.070828,0.005313,0.023937,0.223955,0.231639,0.455594
0.200400,0.072038,0.005141,0.022856,0.216465,0.239131,0.455596
0.200500,0.073208,0.005036,0.021764,0.209569,0.246028,0.455597
0.200600,0.074337,0.005000,0.020663,0.203293,0.252306,0.455599
0.200700,0.075425,0.005032,0.019551,0.197654,0.257946,0.455599
0.200800,0.076469,0.005132,0.018431,0.192663,0.262937,0.455600
0.200900,0.077471,0.005300,0.017304,0.188325,0.267275,0.455599
0.201000,0.078430,0.005536,0.016168,0.184637,0.270962,0.455599
0.201100,0.079344,0.005838,0.015027,0.181592,0.274006,0.455598
0.201200,0.080214,0.006207,0.013880,0.179174,0.276422,0.455597
0.201300,0.081040,0.006641,0.012728,0.177363,0.278232,0.455595
0.201400,0.081821,0.007140,0.011573,0.176132,0.279461,0.455593
0.201500,0.082557,0.007703,0.010415,0.175449,0.280142,0.455591
0.201600,0.083247,0.008327,0.009255,0.175276,0.280312,0.455588
0.201700,0.083893,0.009013,0.008095,0.175573,0.280012,0.455585
0.201800,0.084494,0.009758,0.006935,0.176292,0.279290,0.455582
0.201900,0.085049,0.010560,0.005777,0.177385,0.278194,0.455579
0.202000,0.085560,0.011419,0.004622,0.178799,0.276777,0.455575
0.202100,0.086026,0.012331,0.003471,0.180478,0.275094,0.455572
0.202200,0.086447,0.013296,0.002325,0.182365,0.273203,0.455568
0.202300,0.086825,0.014310,0.001186,0.184403,0.271161,0.455564
0.202400,0.087159,0.015372,0.000055,0.186531,0.269029,0.455561
0.202500,0.087450,0.016480,-0.001067,0.188691,0.266866,0.455557
0.202600,0.087697,0.017630,-0.002179,0.190823,0.264730,0.455553
0.202700,0.087903,0.018821,-0.003278,0.192871,0.262679,0.455550
0.202800,0.088067,0.020049,-0.004364,0.194777,0.260769,0.455547
0.202900,0.088190,0.021312,-0.005436,0.196490,0.259054,0.455543
0.203000,0.088273,0.022608,-0.006491,0.197957,0.257584,0.455540
0.203100,0.088317,0.023932,-0.007529,0.199131,0.256407,0.455538
0.203200,0.088321,0.025284,-0.008548,0.199970,0.255565,0.455535
0.203300,0.088288,0.026658,-0.009546,0.200434,0.255099,0.455533
0.203400,0.088217,0.028053,-0.010523,0.200489,0.255042,0.455531
0.203500,0.088110,0.029466,-0.011476,0.200106,0.255423,0.455530
0.203600,0.087968,0.030892,-0.012405,0.199262,0.256267,0.455529
0.203700,0.087792,0.032330,-0.013308,0.197939,0.257589,0.455528
0.203800,0.087582,0.033775,-0.014183,0.196125,0.259403,0.455528
0.203900,0.087340,0.035226,-0.015029,0.193814,0.261714,0.455528
0.204000,0.087066,0.036677,-0.015845,0.191007,0.264521,0.455528
0.204100,0.086762,0.038127,-0.016630,0.187711,0.267818,0.455529
0.204200,0.086429,0.039572,-0.017381,0.183940,0.271590,0.455530
0.204300,0.086067,0.041009,-0.018098,0.179712,0.275819,0.455532
0.204400,0.085678,0.042435,-0.018780,0.175054,0.280480,0.455534
0.204500,0.085264,0.043846,-0.019424,0.169996,0.285540,0.455536
0.204600,0.084824,0.045240,-0.020031,0.164575,0.290964,0.455539
0.204700,0.084361,0.046613,-0.020598,0.158834,0.296708,0.455542
0.204800,0.083874,0.047963,-0.021125,0.152819,0.302726,0.455545
0.204900,0.083366,0.049285,-0.021610,0.146583,0.308965,0.455548
0.205000,0.082838,0.050579,-0.022053,0.140182,0.315370,0.455552
0.205100,0.082290,0.051840,-0.022451,0.133674,0.321882,0.455556
0.205200,0.081724,0.053066,-0.022805,0.127122,0.328438,0.455560
0.205300,0.081141,0.054253,-0.023114,0.120591,0.334974,0.455564
0.205400,0.080541,0.055401,-0.023375,0.114147,0.341421,0.455568
0.205500,0.079926,0.056505,-0.023590,0.107860,0.347713,0.455573
0.205600,0.079297,0.057564,-0.023756,0.101797,0.353780,0.455577
0.205700,0.078655,0.058575,-0.023873,0.096028,0.359554,0.455581
0.205800,0.078001,0.059536,-0.023940,0.090620,0.364965,0.455586
0.205900,0.077336,0.060445,-0.023957,0.085641,0.369948,0.455590
0.206000,0.076661,0.061300,-0.023923,0.081156,0.374438,0.455594
0.206100,0.075976,0.062098,-0.023838,0.077226,0.378371,0.455597
0.206200,0.075283,0.062839,-0.023702,0.073912,0.381689,0.455601
0.206300,0.074583,0.063521,-0.023513,0.071269,0.384335,0.455604
0.206400,0.073876,0.064141,-0.023271,0.069349,0.386258,0.455607
0.206500,0.073163,0.064699,-0.022977,0.068197,0.387412,0.455609
0.206600,0.072445,0.065194,-0.022630,0.067856,0.387755,0.455612
0.206700,0.071722,0.065624,-0.022231,0.068361,0.387252,0.455613
